Model,DPO3032
Firmware Version,2.16

Point Format,Y,
-8.98e-01,-0.02,2.348
-8.96e-01,-0.02,2.328
-8.94e-01,-0.02,2.328
-8.92e-01,-0.02,2.348
-8.90e-01,-0.1,2.368
-8.88e-01,-0.1,2.388
-8.86e-01,-0.02,2.368
-8.84e-01,-0.02,2.368
-8.82e-01,-0.02,2.388
-8.80e-01,-0.18,2.368
-8.78e-01,-0.1,2.408
-8.76e-01,-0.1,2.408
-8.74e-01,-0.1,2.408
-8.72e-01,-0.02,2.408
-8.70e-01,-0.02,2.408
-8.68e-01,-0.02,2.448
-8.66e-01,-0.02,2.468
-8.64e-01,0.06,2.448
-8.62e-01,-0.02,2.488
-8.60e-01,-0.1,2.468
-8.58e-01,0.06,2.448
-8.56e-01,-0.02,2.508
-8.54e-01,-0.02,2.468
-8.52e-01,-0.1,2.468
-8.50e-01,-0.02,2.488
-8.48e-01,-0.02,2.508
-8.46e-01,-0.02,2.508
-8.44e-01,-0.02,2.528
-8.42e-01,-0.02,2.508
-8.40e-01,-0.02,2.528
-8.38e-01,-0.02,2.548
-8.36e-01,-0.1,2.528
-8.34e-01,-0.18,2.568
-8.32e-01,-0.02,2.548
-8.30e-01,-0.02,2.568
-8.28e-01,-0.1,2.568
-8.26e-01,-0.02,2.568
-8.24e-01,-0.1,2.568
-8.22e-01,-0.02,2.568
-8.20e-01,-0.02,2.628
-8.18e-01,-0.02,2.628
-8.16e-01,-0.1,2.608
-8.14e-01,-0.02,2.608
-8.12e-01,-0.02,2.648
-8.10e-01,-0.02,2.668
-8.08e-01,-0.02,2.628
-8.06e-01,-0.02,2.648
-8.04e-01,-0.1,2.608
-8.02e-01,-0.02,2.648
-8.00e-01,-0.1,2.688
-7.98e-01,-0.02,2.648
-7.96e-01,-0.1,2.688
-7.94e-01,-0.02,2.708
-7.92e-01,-0.02,2.668
-7.90e-01,0.06,2.688
-7.88e-01,-0.02,2.708
-7.86e-01,0.06,2.688
-7.84e-01,-0.02,2.748
-7.82e-01,-0.02,2.728
-7.80e-01,-0.02,2.748
-7.78e-01,-0.1,2.768
-7.76e-01,-0.02,2.748
-7.74e-01,-0.1,2.788
-7.72e-01,-0.02,2.748
-7.70e-01,-0.02,2.788
-7.68e-01,-0.02,2.808
-7.66e-01,-0.02,2.808
-7.64e-01,-0.1,2.808
-7.62e-01,-0.02,2.808
-7.60e-01,-0.1,2.808
-7.58e-01,-0.02,2.848
-7.56e-01,0.06,2.828
-7.54e-01,-0.02,2.808
-7.52e-01,-0.1,2.848
-7.50e-01,-0.02,2.848
-7.48e-01,-0.1,2.868
-7.46e-01,-0.1,2.868
-7.44e-01,-0.02,2.808
-7.42e-01,0.06,2.848
-7.40e-01,-0.02,2.848
-7.38e-01,-0.1,2.828
-7.36e-01,-0.02,2.928
-7.34e-01,-0.1,2.888
-7.32e-01,-0.02,2.868
-7.30e-01,-0.02,2.868
-7.28e-01,-0.02,2.888
-7.26e-01,-0.1,2.908
-7.24e-01,0.06,2.888
-7.22e-01,0.06,2.948
-7.20e-01,0.06,2.908
-7.18e-01,-0.02,2.928
-7.16e-01,-0.02,3.008
-7.14e-01,-0.02,2.948
-7.12e-01,-0.02,2.948
-7.10e-01,-0.1,2.908
-7.08e-01,0.06,2.948
-7.06e-01,-0.02,2.948
-7.04e-01,0.06,2.968
-7.02e-01,-0.1,3.008
-7.00e-01,-0.02,2.988
-6.98e-01,-0.1,2.968
-6.96e-01,-0.1,2.968
-6.94e-01,-0.02,3.008
-6.92e-01,-0.1,2.988
-6.90e-01,-0.02,3.008
-6.88e-01,-0.02,3.008
-6.86e-01,-0.02,3.008
-6.84e-01,-0.02,3.008
-6.82e-01,0.14,3.028
-6.80e-01,-0.02,3.008
-6.78e-01,0.06,3.008
-6.76e-01,-0.02,3.008
-6.74e-01,-0.02,3.028
-6.72e-01,-0.18,3.048
-6.70e-01,-0.02,2.988
-6.68e-01,-0.1,3.028
-6.66e-01,-0.1,3.048
-6.64e-01,-0.1,3.008
-6.62e-01,-0.02,3.048
-6.60e-01,4.86,3.048
-6.58e-01,4.78,3.028
-6.56e-01,4.7,3.068
-6.54e-01,4.62,3.048
-6.52e-01,4.62,3.048
-6.50e-01,4.62,3.068
-6.48e-01,4.46,3.068
-6.46e-01,4.7,3.068
-6.44e-01,4.54,3.068
-6.42e-01,4.7,3.028
-6.40e-01,4.7,3.068
-6.38e-01,4.62,3.048
-6.36e-01,4.78,3.128
-6.34e-01,4.7,3.128
-6.32e-01,4.7,3.068
-6.30e-01,4.7,3.088
-6.28e-01,4.7,3.068
-6.26e-01,4.78,3.108
-6.24e-01,4.7,3.088
-6.22e-01,4.54,3.088
-6.20e-01,4.78,3.048
-6.18e-01,4.7,3.068
-6.16e-01,4.62,3.068
-6.14e-01,4.62,3.048
-6.12e-01,4.46,3.048
-6.10e-01,4.78,3.088
-6.08e-01,-0.02,3.048
-6.06e-01,-0.02,3.048
-6.04e-01,-0.02,3.108
-6.02e-01,-0.1,3.068
-6.00e-01,-0.02,3.088
-5.98e-01,-0.02,3.048
-5.96e-01,0.06,3.048
-5.94e-01,-0.1,3.028
-5.92e-01,-0.02,3.048
-5.90e-01,0.06,3.028
-5.88e-01,-0.02,3.068
-5.86e-01,-0.1,3.068
-5.84e-01,0.06,3.068
-5.82e-01,-0.02,3.068
-5.80e-01,-0.18,3.068
-5.78e-01,-0.02,3.028
-5.76e-01,-0.02,3.068
-5.74e-01,-0.02,3.068
-5.72e-01,-0.02,3.068
-5.70e-01,-0.1,3.008
-5.68e-01,-0.02,3.068
-5.66e-01,0.14,3.008
-5.64e-01,-0.02,3.008
-5.62e-01,-0.02,2.988
-5.60e-01,-0.18,3.128
-5.58e-01,-0.02,2.968
-5.56e-01,-0.02,2.988
-5.54e-01,-0.02,2.988
-5.52e-01,-0.02,3.008
-5.50e-01,-0.02,2.988
-5.48e-01,-0.1,3.008
-5.46e-01,-0.18,2.968
-5.44e-01,-0.02,3.008
-5.42e-01,-0.02,3.008
-5.40e-01,-0.02,2.948
-5.38e-01,-0.02,2.988
-5.36e-01,0.06,2.948
-5.34e-01,-0.02,2.928
-5.32e-01,0.06,2.948
-5.30e-01,-0.02,2.948
-5.28e-01,-0.1,2.968
-5.26e-01,-0.02,2.948
-5.24e-01,0.06,2.928
-5.22e-01,-0.02,2.928
-5.20e-01,-0.02,2.928
-5.18e-01,-0.02,2.928
-5.16e-01,-0.02,2.868
-5.14e-01,-0.1,2.908
-5.12e-01,-0.1,2.888
-5.10e-01,-0.02,2.908
-5.08e-01,-0.1,2.868
-5.06e-01,-0.1,2.888
-5.04e-01,-0.02,2.868
-5.02e-01,0.06,2.828
-5.00e-01,-0.1,2.888
-4.98e-01,-0.02,2.828
-4.96e-01,-0.02,2.828
-4.94e-01,-0.02,2.808
-4.92e-01,-0.02,2.788
-4.90e-01,-0.1,2.848
-4.88e-01,-0.02,2.788
-4.86e-01,-0.02,2.768
-4.84e-01,-0.02,2.768
-4.82e-01,-0.02,2.788
-4.80e-01,-0.02,2.788
-4.78e-01,-0.02,2.748
-4.76e-01,0.06,2.748
-4.74e-01,-0.02,2.708
-4.72e-01,-0.02,2.748
-4.70e-01,-0.02,2.708
-4.68e-01,-0.02,2.728
-4.66e-01,-0.02,2.728
-4.64e-01,-0.02,2.768
-4.62e-01,-0.02,2.708
-4.60e-01,-0.02,2.688
-4.58e-01,-0.02,2.688
-4.56e-01,-0.1,2.668
-4.54e-01,-0.1,2.688
-4.52e-01,-0.02,2.668
-4.50e-01,-0.02,2.708
-4.48e-01,-0.02,2.648
-4.46e-01,-0.02,2.668
-4.44e-01,-0.1,2.648
-4.42e-01,-0.1,2.628
-4.40e-01,-0.02,2.648
-4.38e-01,-0.02,2.588
-4.36e-01,-0.02,2.608
-4.34e-01,-0.02,2.608
-4.32e-01,-0.02,2.588
-4.30e-01,0.06,2.568
-4.28e-01,-0.02,2.568
-4.26e-01,-0.1,2.608
-4.24e-01,-0.02,2.568
-4.22e-01,-0.18,2.548
-4.20e-01,0.06,2.528
-4.18e-01,-0.02,2.548
-4.16e-01,-0.18,2.508
-4.14e-01,-0.02,2.488
-4.12e-01,-0.18,2.528
-4.10e-01,-0.1,2.488
-4.08e-01,-0.02,2.488
-4.06e-01,-0.02,2.468
-4.04e-01,-0.02,2.488
-4.02e-01,0.06,2.488
-4.00e-01,-0.02,2.488
-3.98e-01,-0.02,2.408
-3.96e-01,0.06,2.448
-3.94e-01,-0.02,2.428
-3.92e-01,-0.1,2.468
-3.90e-01,-0.1,2.408
-3.88e-01,-0.1,2.428
-3.86e-01,-0.02,2.428
-3.84e-01,-0.02,2.408
-3.82e-01,-0.02,2.408
-3.80e-01,-0.02,2.408
-3.78e-01,0.06,2.428
-3.76e-01,0.06,2.368
-3.74e-01,-0.02,2.388
-3.72e-01,-0.02,2.388
-3.70e-01,-0.02,2.388
-3.68e-01,-0.02,2.348
-3.66e-01,-0.02,2.348
-3.64e-01,-0.02,2.368
-3.62e-01,-0.02,2.308
-3.60e-01,-0.1,2.328
-3.58e-01,-0.02,2.288
-3.56e-01,-0.02,2.308
-3.54e-01,-0.1,2.288
-3.52e-01,-0.02,2.288
-3.50e-01,-0.02,2.288
-3.48e-01,-0.02,2.328
-3.46e-01,-0.02,2.288
-3.44e-01,-0.02,2.308
-3.42e-01,-0.02,2.308
-3.40e-01,-0.1,2.288
-3.38e-01,-0.02,2.308
-3.36e-01,-0.02,2.248
-3.34e-01,-0.02,2.268
-3.32e-01,-0.02,2.268
-3.30e-01,0.06,2.228
-3.28e-01,-0.02,2.208
-3.26e-01,-0.1,2.248
-3.24e-01,-0.02,2.248
-3.22e-01,0.06,2.268
-3.20e-01,-0.02,2.228
-3.18e-01,-0.1,2.208
-3.16e-01,-0.1,2.248
-3.14e-01,0.06,2.228
-3.12e-01,-0.1,2.228
-3.10e-01,-0.02,2.228
-3.08e-01,-0.02,2.228
-3.06e-01,-0.02,2.228
-3.04e-01,-0.02,2.208
-3.02e-01,-0.1,2.188
-3.00e-01,-0.02,2.228
-2.98e-01,-0.02,2.228
-2.96e-01,-0.02,2.208
-2.94e-01,-0.1,2.208
-2.92e-01,-0.02,2.228
-2.90e-01,-0.1,2.188
-2.88e-01,-0.02,2.208
-2.86e-01,-0.02,2.188
-2.84e-01,-0.02,2.188
-2.82e-01,-0.1,2.188
-2.80e-01,-0.02,2.148
-2.78e-01,-0.02,2.128
-2.76e-01,-0.02,2.188
-2.74e-01,-0.02,2.208
-2.72e-01,-0.02,2.228
-2.70e-01,-0.02,2.188
-2.68e-01,-0.18,2.188
-2.66e-01,-0.1,2.188
-2.64e-01,-0.18,2.188
-2.62e-01,0.06,2.128
-2.60e-01,-0.02,2.168
-2.58e-01,-0.1,2.228
-2.56e-01,0.06,2.148
-2.54e-01,-0.1,2.208
-2.52e-01,-0.02,2.148
-2.50e-01,-0.1,2.188
-2.48e-01,-0.02,2.148
-2.46e-01,-0.02,2.228
-2.44e-01,-0.1,2.148
-2.42e-01,-0.02,2.168
-2.40e-01,-0.02,2.188
-2.38e-01,-0.02,2.168
-2.36e-01,-0.1,2.208
-2.34e-01,-0.02,2.188
-2.32e-01,-0.02,2.168
-2.30e-01,-0.1,2.228
-2.28e-01,-0.02,2.188
-2.26e-01,0.06,2.208
-2.24e-01,0.06,2.188
-2.22e-01,-0.02,2.248
-2.20e-01,-0.02,2.188
-2.18e-01,-0.02,2.268
-2.16e-01,-0.02,2.208
-2.14e-01,-0.02,2.228
-2.12e-01,-0.18,2.248
-2.10e-01,-0.1,2.268
-2.08e-01,-0.02,2.208
-2.06e-01,-0.1,2.268
-2.04e-01,0.06,2.208
-2.02e-01,0.06,2.268
-2.00e-01,-0.02,2.248
-1.98e-01,-0.1,2.268
-1.96e-01,-0.02,2.268
-1.94e-01,-0.02,2.288
-1.92e-01,-0.02,2.288
-1.90e-01,-0.02,2.268
-1.88e-01,-0.1,2.288
-1.86e-01,0.06,2.268
-1.84e-01,-0.1,2.308
-1.82e-01,-0.02,2.288
-1.80e-01,-0.1,2.348
-1.78e-01,-0.02,2.288
-1.76e-01,-0.02,2.288
-1.74e-01,-0.02,2.308
-1.72e-01,-0.02,2.288
-1.70e-01,-0.02,2.328
-1.68e-01,-0.1,2.328
-1.66e-01,-0.02,2.328
-1.64e-01,-0.02,2.348
-1.62e-01,-0.02,2.408
-1.60e-01,-0.02,2.348
-1.58e-01,-0.1,2.348
-1.56e-01,-0.1,2.368
-1.54e-01,-0.02,2.328
-1.52e-01,-0.1,2.348
-1.50e-01,-0.1,2.388
-1.48e-01,-0.1,2.368
-1.46e-01,0.06,2.428
-1.44e-01,-0.02,2.408
-1.42e-01,-0.02,2.428
-1.40e-01,-0.02,2.428
-1.38e-01,-0.02,2.428
-1.36e-01,-0.02,2.468
-1.34e-01,-0.02,2.448
-1.32e-01,-0.02,2.468
-1.30e-01,0.06,2.448
-1.28e-01,-0.18,2.468
-1.26e-01,-0.02,2.488
-1.24e-01,-0.1,2.488
-1.22e-01,0.06,2.468
-1.20e-01,-0.02,2.468
-1.18e-01,-0.1,2.508
-1.16e-01,-0.02,2.528
-1.14e-01,0.06,2.508
-1.12e-01,0.06,2.528
-1.10e-01,-0.02,2.508
-1.08e-01,-0.02,2.548
-1.06e-01,-0.02,2.508
-1.04e-01,-0.02,2.548
-1.02e-01,-0.02,2.568
-1.00e-01,-0.02,2.508
-9.80e-02,-0.02,2.548
-9.60e-02,-0.02,2.548
-9.40e-02,-0.02,2.568
-9.20e-02,0.06,2.568
-9.00e-02,-0.02,2.588
-8.80e-02,-0.02,2.588
-8.60e-02,0.06,2.608
-8.40e-02,-0.1,2.608
-8.20e-02,-0.02,2.608
-8.00e-02,-0.1,2.608
-7.80e-02,0.06,2.628
-7.60e-02,-0.1,2.628
-7.40e-02,-0.02,2.608
-7.20e-02,0.06,2.628
-7.00e-02,-0.02,2.648
-6.80e-02,-0.02,2.688
-6.60e-02,-0.02,2.708
-6.40e-02,-0.02,2.668
-6.20e-02,-0.02,2.648
-6.00e-02,-0.02,2.668
-5.80e-02,-0.02,2.708
-5.60e-02,-0.02,2.708
-5.40e-02,0.06,2.728
-5.20e-02,-0.02,2.728
-5.00e-02,0.06,2.728
-4.80e-02,-0.1,2.728
-4.60e-02,-0.1,2.688
-4.40e-02,-0.02,2.768
-4.20e-02,-0.1,2.728
-4.00e-02,-0.02,2.768
-3.80e-02,-0.02,2.788
-3.60e-02,-0.1,2.748
-3.40e-02,-0.1,2.808
-3.20e-02,-0.02,2.768
-3.00e-02,-0.02,2.748
-2.80e-02,-0.1,2.868
-2.60e-02,-0.02,2.788
-2.40e-02,-0.26,2.848
-2.20e-02,0.06,2.848
-2.00e-02,-0.1,2.808
-1.80e-02,-0.02,2.848
-1.60e-02,-0.02,2.848
-1.40e-02,-0.02,2.848
-1.20e-02,-0.02,2.868
-1.00e-02,-0.02,2.868
-8.00e-03,0.06,2.868
-6.00e-03,-0.02,2.908
-4.00e-03,-0.02,2.888
-2.00e-03,-0.1,2.868
8.74e-16,-0.02,2.888
2.00e-03,-0.02,2.888
4.00e-03,-0.02,2.868
6.00e-03,-0.02,2.908
8.00e-03,0.06,2.868
1.00e-02,-0.1,2.888
1.20e-02,-0.1,2.928
1.40e-02,-0.1,2.908
1.60e-02,-0.02,2.908
1.80e-02,-0.02,2.928
2.00e-02,-0.02,2.948
2.20e-02,-0.02,2.968
2.40e-02,-0.02,2.968
2.60e-02,0.06,2.928
2.80e-02,-0.02,2.928
3.00e-02,-0.02,2.948
3.20e-02,-0.02,2.928
3.40e-02,-0.02,2.948
3.60e-02,-0.02,3.008
3.80e-02,-0.02,2.948
4.00e-02,-0.02,2.988
4.20e-02,-0.02,2.988
4.40e-02,-0.02,2.988
4.60e-02,-0.02,3.008
4.80e-02,-0.02,2.968
5.00e-02,-0.02,3.008
5.20e-02,-0.18,2.988
5.40e-02,-0.1,3.028
5.60e-02,-0.02,3.008
5.80e-02,-0.1,3.028
6.00e-02,-0.1,2.988
6.20e-02,-0.1,3.028
6.40e-02,-0.1,3.048
6.60e-02,0.06,3.008
6.80e-02,-0.02,3.048
7.00e-02,-0.1,3.048
7.20e-02,-0.02,3.028
7.40e-02,4.78,3.028
7.60e-02,4.7,3.068
7.80e-02,4.54,3.048
8.00e-02,4.62,3.028
8.20e-02,4.7,3.048
8.40e-02,4.62,3.048
8.60e-02,4.46,3.048
8.80e-02,4.7,3.088
9.00e-02,4.54,3.028
9.20e-02,4.7,3.068
9.40e-02,4.62,3.068
9.60e-02,4.54,3.068
9.80e-02,4.62,3.048
1.00e-01,4.62,3.108
1.02e-01,4.54,3.108
1.04e-01,4.7,3.068
1.06e-01,4.62,3.068
1.08e-01,4.86,3.068
1.10e-01,4.62,3.068
1.12e-01,4.62,3.068
1.14e-01,4.54,3.068
1.16e-01,4.7,3.088
1.18e-01,4.7,3.068
1.20e-01,4.7,3.068
1.22e-01,4.62,3.108
1.24e-01,4.62,3.088
1.26e-01,4.62,3.068
1.28e-01,-0.1,3.108
1.30e-01,-0.02,3.068
1.32e-01,-0.02,3.048
1.34e-01,-0.02,3.048
1.36e-01,-0.1,3.188
1.38e-01,-0.02,3.048
1.40e-01,-0.02,3.068
1.42e-01,-0.02,3.048
1.44e-01,0.06,3.048
1.46e-01,-0.18,3.048
1.48e-01,-0.1,3.048
1.50e-01,-0.02,3.088
1.52e-01,-0.02,3.028
1.54e-01,-0.02,3.048
1.56e-01,-0.02,3.068
1.58e-01,0.06,3.028
1.60e-01,0.06,3.028
1.62e-01,-0.02,3.048
1.64e-01,-0.02,3.028
1.66e-01,-0.1,3.048
1.68e-01,-0.1,3.048
1.70e-01,-0.1,3.028
1.72e-01,-0.02,3.008
1.74e-01,-0.02,3.008
1.76e-01,-0.02,3.008
1.78e-01,-0.1,2.988
1.80e-01,-0.1,3.028
1.82e-01,-0.02,3.028
1.84e-01,-0.02,2.968
1.86e-01,-0.02,3.008
1.88e-01,-0.02,2.968
1.90e-01,-0.02,2.968
1.92e-01,-0.1,2.988
1.94e-01,-0.1,2.988
1.96e-01,-0.02,2.948
1.98e-01,-0.02,2.968
2.00e-01,-0.02,2.968
2.02e-01,-0.02,2.968
2.04e-01,-0.02,2.968
2.06e-01,0.14,2.948
2.08e-01,-0.1,2.948
2.10e-01,0.06,2.928
2.12e-01,-0.18,2.928
2.14e-01,-0.1,2.868
2.16e-01,-0.02,2.928
2.18e-01,-0.02,2.888
2.20e-01,-0.02,2.888
2.22e-01,-0.02,2.908
2.24e-01,-0.02,2.868
2.26e-01,-0.02,2.908
2.28e-01,-0.02,2.868
2.30e-01,-0.02,2.828
2.32e-01,-0.02,2.848
2.34e-01,-0.1,2.828
2.36e-01,-0.1,2.808
2.38e-01,-0.1,2.868
2.40e-01,-0.02,2.808
2.42e-01,-0.02,2.808
2.44e-01,-0.1,2.808
2.46e-01,-0.02,2.828
2.48e-01,-0.18,2.808
2.50e-01,-0.02,2.768
2.52e-01,-0.1,2.748
2.54e-01,0.06,2.808
2.56e-01,0.06,2.768
2.58e-01,-0.02,2.808
2.60e-01,-0.02,2.788
2.62e-01,-0.1,2.728
2.64e-01,-0.1,2.708
2.66e-01,-0.02,2.768
2.68e-01,0.06,2.728
2.70e-01,-0.02,2.708
2.72e-01,-0.02,2.708
2.74e-01,-0.02,2.728
2.76e-01,-0.02,2.668
2.78e-01,-0.02,2.688
2.80e-01,-0.02,2.648
2.82e-01,-0.02,2.668
2.84e-01,-0.02,2.628
2.86e-01,-0.18,2.688
2.88e-01,-0.1,2.608
2.90e-01,0.06,2.668
2.92e-01,-0.02,2.608
2.94e-01,-0.02,2.608
2.96e-01,-0.1,2.628
2.98e-01,0.06,2.588
3.00e-01,-0.02,2.588
3.02e-01,-0.02,2.588
3.04e-01,-0.1,2.628
3.06e-01,0.14,2.568
3.08e-01,-0.02,2.568
3.10e-01,-0.02,2.528
3.12e-01,0.06,2.548
3.14e-01,-0.1,2.528
3.16e-01,0.06,2.508
3.18e-01,-0.02,2.548
3.20e-01,-0.1,2.548
3.22e-01,-0.18,2.508
3.24e-01,-0.02,2.488
3.26e-01,-0.1,2.488
3.28e-01,-0.02,2.508
3.30e-01,-0.02,2.508
3.32e-01,-0.26,2.488
3.34e-01,-0.02,2.508
3.36e-01,-0.1,2.468
3.38e-01,-0.02,2.468
3.40e-01,-0.02,2.468
3.42e-01,-0.1,2.428
3.44e-01,-0.02,2.428
3.46e-01,-0.02,2.428
3.48e-01,-0.02,2.408
3.50e-01,-0.02,2.408
3.52e-01,-0.02,2.368
3.54e-01,0.06,2.408
3.56e-01,-0.02,2.428
3.58e-01,-0.02,2.348
3.60e-01,-0.02,2.368
3.62e-01,-0.1,2.408
3.64e-01,-0.02,2.348
3.66e-01,-0.02,2.348
3.68e-01,-0.02,2.288
3.70e-01,-0.18,2.388
3.72e-01,-0.02,2.308
3.74e-01,-0.1,2.308
3.76e-01,0.06,2.308
3.78e-01,-0.1,2.328
3.80e-01,-0.02,2.308
3.82e-01,-0.02,2.328
3.84e-01,-0.1,2.308
3.86e-01,-0.02,2.328
3.88e-01,-0.02,2.328
3.90e-01,-0.02,2.308
3.92e-01,-0.02,2.288
3.94e-01,-0.02,2.288
3.96e-01,-0.02,2.268
3.98e-01,-0.02,2.308
4.00e-01,-0.02,2.288
4.02e-01,-0.02,2.268
4.04e-01,0.06,2.248
4.06e-01,-0.02,2.248
4.08e-01,-0.02,2.248
4.10e-01,-0.02,2.248
4.12e-01,0.06,2.208
4.14e-01,-0.02,2.248
4.16e-01,-0.1,2.268
4.18e-01,-0.02,2.228
4.20e-01,-0.02,2.228
4.22e-01,0.06,2.208
4.24e-01,0.06,2.228
4.26e-01,-0.1,2.248
4.28e-01,-0.02,2.208
4.30e-01,0.06,2.188
4.32e-01,-0.18,2.148
4.34e-01,-0.02,2.288
4.36e-01,-0.1,2.228
4.38e-01,-0.02,2.168
4.40e-01,-0.02,2.228
4.42e-01,-0.02,2.208
4.44e-01,0.06,2.228
4.46e-01,-0.02,2.208
4.48e-01,-0.02,2.188
4.50e-01,-0.1,2.188
4.52e-01,0.06,2.188
4.54e-01,-0.02,2.168
4.56e-01,-0.1,2.168
4.58e-01,-0.02,2.188
4.60e-01,-0.02,2.148
4.62e-01,-0.02,2.188
4.64e-01,-0.02,2.208
4.66e-01,-0.02,2.188
4.68e-01,-0.02,2.208
4.70e-01,0.06,2.208
4.72e-01,-0.02,2.208
4.74e-01,-0.02,2.188
4.76e-01,-0.1,2.168
4.78e-01,-0.02,2.228
4.80e-01,-0.02,2.188
4.82e-01,-0.02,2.188
4.84e-01,-0.1,2.228
4.86e-01,-0.02,2.208
4.88e-01,-0.02,2.208
4.90e-01,-0.1,2.188
4.92e-01,0.06,2.188
4.94e-01,-0.02,2.148
4.96e-01,-0.02,2.188
4.98e-01,0.14,2.228
5.00e-01,-0.02,2.168
5.02e-01,0.06,2.208
5.04e-01,-0.18,2.208
5.06e-01,0.06,2.188
5.08e-01,-0.02,2.188
5.10e-01,-0.1,2.228
5.12e-01,-0.1,2.228
5.14e-01,-0.02,2.248
5.16e-01,-0.02,2.228
5.18e-01,-0.02,2.208
5.20e-01,-0.02,2.248
5.22e-01,0.06,2.228
5.24e-01,-0.02,2.168
5.26e-01,-0.02,2.228
5.28e-01,0.06,2.208
5.30e-01,-0.02,2.228
5.32e-01,-0.02,2.268
5.34e-01,-0.02,2.288
5.36e-01,-0.02,2.248
5.38e-01,-0.02,2.248
5.40e-01,-0.1,2.248
5.42e-01,-0.02,2.308
5.44e-01,-0.02,2.308
5.46e-01,0.06,2.288
5.48e-01,-0.02,2.288
5.50e-01,-0.18,2.308
5.52e-01,-0.02,2.288
5.54e-01,-0.02,2.268
5.56e-01,-0.02,2.288
5.58e-01,-0.02,2.288
5.60e-01,-0.1,2.308
5.62e-01,-0.1,2.328
5.64e-01,-0.02,2.308
5.66e-01,-0.02,2.268
5.68e-01,-0.02,2.308
5.70e-01,-0.1,2.328
5.72e-01,-0.02,2.348
5.74e-01,-0.02,2.328
5.76e-01,-0.02,2.368
5.78e-01,-0.02,2.348
5.80e-01,-0.02,2.348
5.82e-01,-0.02,2.388
5.84e-01,-0.02,2.368
5.86e-01,-0.1,2.388
5.88e-01,-0.02,2.368
5.90e-01,0.14,2.368
5.92e-01,-0.02,2.408
5.94e-01,-0.02,2.408
5.96e-01,-0.02,2.428
5.98e-01,-0.1,2.388
6.00e-01,-0.02,2.428
6.02e-01,-0.02,2.408
6.04e-01,-0.02,2.428
6.06e-01,-0.02,2.428
6.08e-01,-0.02,2.428
6.10e-01,-0.02,2.468
6.12e-01,0.06,2.448
6.14e-01,-0.02,2.468
6.16e-01,-0.02,2.468
6.18e-01,-0.02,2.528
6.20e-01,-0.02,2.468
6.22e-01,-0.02,2.508
6.24e-01,-0.02,2.528
6.26e-01,-0.1,2.548
6.28e-01,-0.02,2.528
6.30e-01,0.06,2.488
6.32e-01,-0.1,2.528
6.34e-01,0.06,2.568
6.36e-01,0.14,2.548
6.38e-01,0.06,2.588
6.40e-01,-0.1,2.568
6.42e-01,-0.02,2.568
6.44e-01,0.06,2.548
6.46e-01,-0.02,2.588
6.48e-01,-0.02,2.608
6.50e-01,-0.02,2.588
6.52e-01,-0.1,2.588
6.54e-01,-0.02,2.608
6.56e-01,0.06,2.588
6.58e-01,0.06,2.648
6.60e-01,-0.02,2.648
6.62e-01,-0.02,2.648
6.64e-01,-0.1,2.668
6.66e-01,-0.02,2.668
6.68e-01,-0.02,2.648
6.70e-01,-0.1,2.708
6.72e-01,-0.02,2.648
6.74e-01,-0.02,2.688
6.76e-01,0.14,2.708
6.78e-01,-0.02,2.688
